DISTRICT,DD000A001223R,DD000A001323R,DD000A001S23R,DD200A001223R,DD200A001323R,DD200A001S23R,DD300A001223R,DD300A001323R,DD300A001S23R,DD400A001223R,DD400A001323R,DD400A001S23R,DDA00A001223R,DDA00A001323R,DDA00A001S23R,DDB00A001223R,DDB00A001323R,DDB00A001S23R,DDE00A001223R,DDE00A001323R,DDE00A001S23R,DDF00A001223R,DDF00A001323R,DDF00A001S23R,DDH00A001223R,DDH00A001323R,DDH00A001S23R,DDI00A001223R,DDI00A001323R,DDI00A001S23R,DDL00A001223R,DDL00A001323R,DDL00A001S23R,DDM00A001223R,DDM00A001323R,DDM00A001S23R,DDR00A001223R,DDR00A001323R,DDR00A001S23R,DDS00A001223R,DDS00A001323R,DDS00A001S23R,DDW00A001223R,DDW00A001323R,DDW00A001S23R,DISTNAME,DNC00A001223R,DNC00A001323R,DNC00A001S23R,DNM00A001223R,DNM00A001323R,DNM00A001S23R,DNS00A001223R,DNS00A001323R,DNS00A001S23R
"'212906",60,28,87,62,29,84,79,55,94,-1,-1,-1,68,34,89,47,17,78,55,21,83,70,36,90,64,30,89,65,18,100,55,24,85,66,32,88,42,12,77,38,14,66,74,38,92,"WHITEHOUSE ISD",71,36,91,61,28,84,63,29,89
"'212909",39,12,69,46,15,77,74,43,83,0,0,50,44,15,73,32,8,63,39,13,69,45,16,76,42,14,72,-1,-1,-1,36,11,66,42,15,70,34,9,67,17,4,43,55,23,81,"CHAPEL HILL ISD",44,16,73,42,13,72,43,10,74
"'212910",38,11,73,49,18,82,86,43,100,33,0,33,42,14,73,32,8,64,40,12,71,42,14,75,42,14,74,-1,-1,-1,36,10,72,42,15,71,33,9,68,27,11,51,46,18,76,"WINONA ISD",46,14,78,36,15,67,55,17,79
"'213801",.,.,.,-1,-1,-1,.,.,.,.,.,.,38,11,65,-1,-1,-1,29,9,55,51,11,81,40,7,67,.,.,.,.,.,.,29,12,54,34,7,63,5,0,27,41,13,68,"BRAZOS RIVER CHARTER SCHOOL",-1,-1,-1,38,11,65,-1,-1,-1
"'213901",46,14,78,59,26,78,77,39,94,-1,-1,-1,66,25,88,38,31,54,52,15,81,65,23,87,57,19,83,63,11,79,43,11,76,66,28,88,43,10,73,26,5,53,70,28,90,"GLEN ROSE ISD",65,25,87,69,27,89,59,27,92
"'214901",38,11,68,.,.,.,97,73,97,.,.,.,40,12,70,-1,-1,-1,39,11,69,41,12,72,40,11,70,-1,-1,-1,35,9,67,39,11,68,35,9,67,20,6,40,20,0,80,"RIO GRANDE CITY GRULLA ISD",41,12,71,33,9,64,35,8,60
"'214902",20,0,61,.,.,.,.,.,.,.,.,.,41,8,76,.,.,.,41,8,76,42,8,81,42,8,77,.,.,.,20,0,61,40,8,72,23,0,68,19,6,38,11,0,67,"SAN ISIDRO ISD",42,7,76,38,10,76,63,13,100
"'214903",52,23,78,.,.,.,.,.,.,.,.,.,54,25,80,.,.,.,53,24,79,57,27,83,54,25,80,.,.,.,51,23,78,52,23,76,51,22,78,31,10,50,.,.,.,"ROMA ISD",55,26,81,47,22,74,62,31,81
"'215901",45,18,79,38,13,59,50,50,86,.,.,.,48,17,78,50,7,64,41,13,75,51,17,82,45,15,78,48,9,78,40,13,77,46,17,75,31,6,68,17,5,42,50,18,79,"BRECKENRIDGE ISD",49,17,79,43,15,76,45,15,80
"'216901",45,7,80,71,43,100,.,.,.,.,.,.,57,22,86,.,.,.,45,15,76,57,24,87,45,14,80,.,.,.,43,6,80,57,21,85,32,3,73,28,10,62,69,30,91,"STERLING CITY ISD",56,21,85,60,25,88,62,15,77
"'217901",43,29,86,-1,-1,-1,-1,-1,-1,.,.,.,52,19,82,-1,-1,-1,39,8,73,50,19,83,33,9,72,.,.,.,43,29,86,53,19,81,32,6,68,14,2,53,60,24,86,"ASPERMONT ISD",52,19,83,50,22,74,67,25,83
"'218901",30,6,69,-1,-1,-1,-1,-1,-1,.,.,.,47,13,79,.,.,.,37,8,72,48,14,81,43,9,76,.,.,.,28,5,66,46,12,78,33,6,70,24,4,50,61,26,91,"SONORA ISD",49,13,81,38,13,72,25,0,83
"'219901",76,47,88,44,22,78,.,.,.,.,.,.,61,25,88,-1,-1,-1,51,19,81,62,25,86,56,23,91,.,.,.,76,47,88,61,25,91,41,16,80,17,4,50,63,26,88,"HAPPY ISD",61,26,89,65,23,87,43,0,100
"'219903",20,3,53,24,0,53,.,.,.,.,.,.,27,6,59,14,3,40,24,5,56,25,4,61,24,5,57,-1,-1,-1,17,2,51,28,8,57,20,4,56,24,4,35,43,13,73,"TULIA ISD",27,5,60,27,9,55,18,0,50
"'219905",37,14,73,.,.,.,.,.,.,-1,-1,-1,44,11,78,23,7,57,37,10,75,40,10,75,39,8,75,.,.,.,34,15,72,46,11,81,29,5,69,17,6,51,56,16,87,"KRESS ISD",46,13,79,38,7,76,-1,-1,-1
"'220801",58,17,75,58,21,88,67,29,96,.,.,.,60,24,88,57,17,80,59,13,84,57,23,87,48,10,81,.,.,.,58,17,75,63,24,90,53,13,73,33,11,61,65,30,92,"TREETOPS SCHOOL INTERNATIONAL",60,24,88,58,25,88,54,18,86
"'220802",68,33,90,75,39,94,85,53,96,67,67,100,69,36,92,57,23,88,60,27,88,67,34,91,58,24,89,-1,-1,-1,65,29,89,70,37,93,40,12,79,19,7,59,75,44,94,"ARLINGTON CLASSICS ACADEMY",71,37,93,62,31,89,53,22,87
"'220809",71,29,88,67,30,90,77,46,93,-1,-1,-1,63,28,89,50,18,84,59,25,86,62,26,89,59,22,85,.,.,.,71,29,88,67,34,89,68,19,91,36,12,68,68,32,92,"FORT WORTH ACADEMY OF FINE ARTS",75,32,95,58,26,86,83,40,98
"'220810",78,40,98,81,55,96,92,66,99,.,.,.,86,56,97,66,34,85,68,42,100,86,56,98,83,56,96,100,56,100,73,39,97,86,56,96,80,39,98,43,27,78,87,55,98,"WESTLAKE ACADEMY CHARTER SCHOOL",88,59,98,80,50,96,80,51,93
"'220811",27,8,73,33,17,67,.,.,.,.,.,.,34,13,68,23,13,60,27,10,67,27,11,62,31,10,68,.,.,.,27,8,73,40,14,73,24,7,70,36,0,50,92,25,100,"EAST FORT WORTH MONTESSORI ACADEMY",35,10,69,31,18,64,-1,-1,-1
"'220814",68,37,90,80,55,100,75,55,100,60,40,100,60,26,88,42,15,81,53,29,87,57,26,88,58,16,87,-1,-1,-1,69,36,92,71,27,91,65,39,90,39,11,71,68,27,88,"TEXAS SCHOOL OF THE ARTS",57,29,82,62,24,92,50,25,75
"'220815",31,8,65,35,11,66,54,20,91,-1,-1,-1,32,10,63,28,7,59,28,7,60,35,12,67,35,12,66,17,0,67,31,8,65,30,7,60,26,7,58,11,3,29,48,17,73,"CHAPEL HILL ACADEMY",34,11,65,30,8,62,21,6,61
"'220817",40,14,75,56,20,88,66,36,92,-1,-1,-1,47,16,81,44,15,79,43,13,78,45,14,79,43,12,79,70,10,90,35,8,73,50,18,82,30,6,70,21,5,50,55,20,83,"NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON",49,17,81,45,15,80,23,5,78
"'220819",37,10,65,58,27,80,71,26,85,11,0,78,47,17,77,31,8,66,37,12,70,48,18,77,41,10,72,75,0,88,34,9,63,46,15,77,33,7,61,22,6,50,53,22,82,"HIGH POINT ACADEMY",48,17,78,45,15,75,43,17,80
"'220820",0,0,33,-1,-1,-1,.,.,.,.,.,.,17,9,42,17,10,41,12,5,34,14,6,42,14,0,43,.,.,.,0,0,33,20,12,41,0,0,33,-1,-1,-1,-1,-1,-1,"ROCKETSHIP PUBLIC SCHOOLS",.,.,.,17,9,42,0,0,20
"'220901",33,10,63,48,18,74,72,37,90,48,17,79,40,14,69,31,8,62,33,10,64,42,14,72,34,10,65,41,15,74,31,9,62,38,13,66,26,6,58,18,4,39,61,27,83,"ARLINGTON ISD",43,15,71,33,10,64,40,16,67
"'220902",40,14,70,58,22,83,73,41,90,41,12,73,53,22,79,40,13,71,43,15,73,54,22,81,44,15,74,56,30,86,35,10,68,51,21,77,36,9,69,30,10,53,64,30,86,"BIRDVILLE ISD",55,23,81,46,17,74,53,20,80
"'220904",33,10,65,34,15,66,50,30,69,20,20,80,33,9,64,24,6,57,31,9,63,35,10,67,37,11,68,38,25,100,28,8,62,31,9,62,24,6,58,15,4,37,42,11,67,"EVERMAN ISD",36,11,68,26,6,57,30,12,59
"'220905",25,6,57,40,14,68,48,22,74,46,9,68,31,9,61,21,4,51,26,6,58,31,9,63,29,7,61,24,11,51,23,5,56,30,9,59,22,4,55,21,6,40,59,27,82,"FORT WORTH ISD",32,9,63,26,7,57,30,10,60
"'220906",36,13,66,75,42,92,87,58,97,58,21,81,69,36,88,50,19,79,43,15,73,71,38,90,50,21,77,70,30,94,28,8,60,68,35,87,39,11,72,31,10,58,77,41,94,"GRAPEVINE-COLLEYVILLE ISD",71,37,89,66,35,87,67,33,88
"'220907",48,18,78,62,28,86,78,45,93,43,14,82,63,29,86,42,15,70,45,15,75,63,28,87,53,20,81,55,17,84,44,15,75,63,29,85,33,8,68,29,8,55,71,34,91,"KELLER ISD",66,31,88,54,23,80,65,32,90
"'220908",45,17,75,60,24,84,75,41,92,48,25,79,57,24,82,50,18,78,45,15,75,59,25,85,49,18,78,44,9,77,38,12,70,55,23,80,35,9,69,24,6,50,69,32,89,"MANSFIELD ISD",61,26,85,48,18,76,51,22,80
"'220910",18,3,53,33,9,63,41,10,67,14,0,57,24,5,55,18,2,48,22,4,54,26,5,59,23,4,56,29,3,62,18,3,53,21,4,52,18,3,51,10,1,30,33,9,64,"LAKE WORTH ISD",25,5,57,22,4,53,15,4,50
"'220912",40,15,70,40,12,70,64,34,86,50,7,88,37,11,67,30,8,61,33,10,64,39,12,70,40,13,70,34,7,70,40,14,70,35,11,65,27,7,59,23,7,43,52,19,79,"CROWLEY ISD",41,13,70,32,9,63,33,10,63
"'220914",35,12,66,44,15,77,65,33,89,77,31,92,44,16,75,30,7,67,34,9,69,47,18,80,42,14,72,-1,-1,-1,29,9,62,42,15,71,25,5,61,17,8,37,55,23,81,"KENNEDALE ISD",50,19,78,35,11,69,40,11,74
"'220915",33,9,71,52,18,80,67,33,92,29,0,71,51,19,80,32,6,65,42,12,74,52,18,81,42,13,76,68,23,77,31,8,70,51,19,79,29,6,66,22,5,50,55,21,82,"AZLE ISD",52,19,81,49,17,78,52,17,83
"'220916",52,21,80,68,35,89,85,57,95,51,17,82,65,32,87,53,20,80,56,23,82,66,33,88,59,25,84,71,37,92,47,16,78,64,31,86,47,15,78,34,11,61,74,41,91,"HURST-EULESS-BEDFORD ISD",68,34,89,56,25,81,63,32,87
"'220917",32,9,64,54,26,81,57,21,93,55,18,73,37,11,68,33,8,63,36,10,67,38,10,70,36,10,67,11,0,78,29,7,62,37,12,66,30,7,62,17,4,38,45,16,72,"CASTLEBERRY ISD",39,12,69,33,9,64,35,10,67
"'220918",42,12,73,56,21,81,64,28,87,51,13,79,50,18,78,38,11,70,41,12,71,51,18,79,45,15,75,61,25,89,40,11,71,49,18,76,32,7,65,24,6,48,59,24,83,"EAGLE MT-SAGINAW ISD",53,20,80,44,15,74,38,13,70
"'220919",84,56,95,91,67,96,95,79,99,100,50,100,90,61,98,80,50,93,67,33,88,90,61,98,84,51,96,90,65,100,74,38,91,90,61,97,62,25,85,56,21,81,89,55,98,"CARROLL ISD",90,62,98,88,59,96,91,60,99
"'220920",35,12,68,47,18,77,70,40,90,40,7,73,45,16,74,32,8,64,36,11,67,46,16,76,41,13,71,59,13,81,33,10,66,44,16,72,27,6,62,21,7,42,53,22,79,"WHITE SETTLEMENT ISD",48,18,77,39,13,67,45,18,79
"'221801",38,12,73,62,29,87,74,40,93,63,24,92,54,22,82,40,12,70,40,13,73,54,22,82,44,14,76,38,18,91,35,10,71,53,22,81,32,9,68,26,8,54,61,26,87,"TEXAS COLLEGE PREPARATORY ACADEMIES",58,24,84,51,20,80,47,18,75
"'221901",27,7,59,42,15,72,58,27,82,60,25,92,39,13,69,27,7,60,32,9,64,38,12,69,32,9,64,43,11,70,20,4,55,40,14,69,24,5,58,21,7,42,52,21,78,"ABILENE ISD",39,13,69,38,12,67,37,9,70
"'221904",24,6,56,27,10,61,.,.,.,.,.,.,44,15,76,42,19,73,41,12,72,45,15,77,36,10,69,56,11,78,20,4,51,43,15,75,24,4,64,24,12,45,48,17,79,"MERKEL ISD",44,14,77,44,17,74,53,19,89
"'221905",.,.,.,.,.,.,.,.,.,.,.,.,34,11,69,5,0,42,30,10,73,27,6,70,50,17,89,.,.,.,.,.,.,40,15,69,23,6,73,6,2,42,34,11,68,"TRENT ISD",44,15,75,28,8,66,.,.,.
"'221911",50,0,100,74,41,95,-1,-1,-1,.,.,.,70,33,92,40,15,95,56,18,87,71,34,92,63,23,88,-1,-1,-1,-1,-1,-1,70,32,92,36,8,76,33,12,67,72,34,93,"JIM NED CISD",70,34,92,70,31,93,65,31,93
"'221912",53,23,80,66,33,88,78,49,89,71,50,86,66,29,89,54,22,84,55,22,83,65,29,90,56,21,86,33,8,50,52,20,79,66,30,89,44,15,78,39,16,66,69,32,91,"WYLIE ISD",69,32,91,60,24,86,52,19,79
"'222901",0,0,14,83,50,100,.,.,.,.,.,.,53,23,82,.,.,.,41,15,75,60,26,88,48,24,77,.,.,.,0,0,14,42,17,72,34,8,70,21,0,49,57,19,87,"TERRELL COUNTY ISD",53,26,83,51,15,77,57,14,100
"'223901",19,4,54,36,12,61,100,63,100,-1,-1,-1,30,9,62,27,9,62,26,7,59,31,9,63,28,8,60,-1,-1,-1,14,2,51,30,9,61,20,3,57,17,8,35,41,13,71,"BROWNFIELD ISD",30,9,61,32,10,66,26,10,60
"'223902",24,4,68,22,11,89,.,.,.,.,.,.,32,6,69,.,.,.,25,3,66,29,5,66,28,5,64,-1,-1,-1,18,0,64,36,8,73,17,1,54,7,0,32,51,12,90,"MEADOW ISD",35,7,71,26,4,64,0,0,50
"'223904",33,7,70,.,.,.,-1,-1,-1,.,.,.,44,16,80,.,.,.,37,13,73,47,18,83,34,10,73,.,.,.,31,5,69,41,14,77,24,6,66,12,0,29,51,21,86,"WELLMAN-UNION CISD",47,18,80,36,11,80,64,0,100
"'224901",.,.,.,.,.,.,.,.,.,.,.,.,34,8,72,20,10,60,26,4,65,38,9,71,30,9,64,.,.,.,.,.,.,29,7,72,16,1,54,21,0,54,35,8,74,"THROCKMORTON COLLEGIATE ISD",28,5,69,41,12,76,.,.,.
"'224902",.,.,.,-1,-1,-1,.,.,.,.,.,.,51,15,80,.,.,.,39,6,72,54,12,81,42,9,68,.,.,.,.,.,.,47,18,79,19,3,61,20,4,50,53,16,83,"WOODSON ISD",53,15,80,45,13,79,83,0,100
"'225902",44,13,76,45,15,75,92,49,97,56,11,78,49,16,79,39,9,71,44,13,76,49,16,80,46,14,78,75,0,100,44,12,76,49,16,78,42,11,74,25,6,50,67,29,87,"MOUNT PLEASANT ISD",49,16,79,48,16,76,55,20,87
"'225906",40,9,77,63,26,91,71,29,93,.,.,.,62,21,87,49,12,84,51,14,81,62,22,88,51,13,83,100,80,100,39,9,76,62,19,86,38,6,74,24,4,60,70,26,90,"CHAPEL HILL ISD",63,22,88,60,18,86,56,21,88
"'225907",38,11,73,42,16,74,81,57,81,.,.,.,50,17,79,22,11,72,43,13,75,51,18,81,42,13,74,.,.,.,34,7,71,50,17,77,32,7,68,15,2,42,61,22,86,"HARTS BLUFF ISD",49,15,78,56,25,85,35,13,73
"'226801",24,4,57,44,15,72,71,29,89,-1,-1,-1,36,10,69,25,5,61,29,7,63,36,10,69,33,8,67,11,0,56,19,3,53,36,11,69,21,4,57,23,9,41,50,18,79,"TEXAS LEADERSHIP PUBLIC SCHOOLS",39,12,70,34,9,68,47,12,66
"'226901",-1,-1,-1,63,21,100,-1,-1,-1,.,.,.,58,18,87,.,.,.,45,13,78,57,15,88,57,16,85,.,.,.,-1,-1,-1,59,20,86,34,4,68,33,11,64,58,18,87,"CHRISTOVAL ISD",58,18,87,57,18,87,64,23,91
"'226903",21,6,55,42,15,72,74,47,92,48,24,69,36,11,67,28,7,56,26,6,59,37,12,69,29,7,62,24,5,55,16,4,50,35,11,65,17,2,53,17,4,38,51,20,78,"SAN ANGELO ISD",36,11,67,36,11,67,40,13,68
"'226905",54,17,71,66,17,100,.,.,.,.,.,.,52,14,84,70,0,100,44,11,80,56,17,87,39,12,72,.,.,.,54,17,71,48,11,82,32,4,72,25,4,65,56,15,88,"WATER VALLEY ISD",54,13,86,46,15,80,-1,-1,-1
"'226906",57,18,86,68,34,90,.,.,.,-1,-1,-1,74,34,93,80,0,100,49,14,81,75,35,94,61,21,87,-1,-1,-1,59,27,77,72,32,93,50,10,82,37,13,71,77,37,95,"WALL ISD",76,36,94,65,25,89,63,22,84
"'226907",24,4,58,54,9,77,-1,-1,-1,-1,-1,-1,43,13,74,57,14,57,39,12,71,43,14,75,37,9,70,-1,-1,-1,20,2,56,44,12,74,23,3,59,18,5,49,48,17,79,"GRAPE CREEK ISD",46,15,77,37,10,70,41,11,74
"'226908",33,13,47,-1,-1,-1,.,.,.,.,.,.,58,17,84,.,.,.,52,15,78,58,20,83,61,19,84,.,.,.,23,0,38,58,15,84,29,11,54,24,6,52,56,16,83,"VERIBEST ISD",56,18,83,61,17,86,58,8,67
"'227506",58,8,67,87,33,100,97,59,100,-1,-1,-1,77,32,93,77,35,92,69,23,84,78,31,93,68,19,88,-1,-1,-1,44,0,56,76,34,91,72,24,91,54,33,75,81,37,95,"UNIVERSITY OF TEXAS AT AUSTIN H S",-1,-1,-1,77,32,93,100,17,100
"'227803",24,6,56,49,26,79,100,14,100,.,.,.,30,10,60,23,9,52,26,7,57,30,9,60,27,8,58,17,0,67,24,6,56,31,11,60,24,7,55,15,3,37,57,24,82,"WAYSIDE SCHOOLS",34,11,64,23,6,51,45,5,60
"'227804",48,19,79,61,32,85,73,42,90,67,33,100,61,29,85,45,18,80,47,19,77,61,30,86,49,17,78,-1,-1,-1,39,13,73,60,28,85,38,14,71,35,10,62,73,39,92,"NYOS CHARTER SCHOOL",61,29,86,60,29,84,56,27,88
"'227805",.,.,.,36,7,57,-1,-1,-1,.,.,.,37,9,73,38,10,74,38,11,73,37,7,71,30,0,70,.,.,.,.,.,.,37,11,75,30,5,70,26,8,46,.,.,.,"TEXAS EMPOWERMENT ACADEMY",40,11,74,32,5,71,40,10,70
"'227806",.,.,.,.,.,.,.,.,.,.,.,.,67,40,82,-1,-1,-1,0,0,14,73,44,87,35,12,59,.,.,.,.,.,.,0,0,40,25,13,50,35,18,65,89,58,97,"UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL",92,33,92,60,42,80,-1,-1,-1
"'227814",69,29,88,90,60,95,92,61,98,.,.,.,84,52,95,56,33,85,79,39,94,81,52,95,71,38,92,80,40,100,65,25,86,87,51,96,58,21,82,31,6,44,92,57,98,"CHAPARRAL STAR ACADEMY",94,60,99,79,47,93,60,50,90
"'227816",39,16,67,68,39,86,78,50,93,-1,-1,-1,50,24,75,54,25,81,39,15,68,49,23,73,34,12,64,-1,-1,-1,36,13,65,51,25,76,38,15,66,24,9,50,68,36,87,"HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS",53,24,78,46,24,71,40,19,70
"'227817",37,9,73,76,62,100,.,.,.,.,.,.,44,15,76,45,5,78,39,12,74,44,13,76,41,12,74,-1,-1,-1,33,7,71,43,16,76,33,7,70,14,5,52,60,30,86,"CEDARS INTERNATIONAL ACADEMY",40,11,78,50,22,73,33,14,71
"'227819",20,9,63,75,38,100,-1,-1,-1,.,.,.,45,24,73,30,9,70,30,10,66,42,18,72,36,17,67,.,.,.,20,9,63,47,28,74,15,5,49,6,0,41,97,74,97,"UNIVERSITY OF TEXAS ELEMENTARY CHARTER SCHOOL",45,23,74,44,26,73,29,7,86
"'227820",32,9,65,39,14,68,55,27,79,26,22,48,35,11,66,34,12,63,34,10,66,36,11,68,34,10,67,44,17,72,29,7,64,33,10,65,26,6,60,18,6,41,37,13,68,"KIPP TEXAS PUBLIC SCHOOLS",39,12,70,27,8,60,21,6,51
"'227821",20,10,30,52,26,70,80,20,100,.,.,.,42,18,70,18,9,18,29,15,61,39,16,68,38,15,70,.,.,.,20,10,30,46,21,72,24,12,51,24,7,54,43,19,72,"AUSTIN DISCOVERY SCHOOL",44,20,73,39,16,65,50,25,75
"'227824",28,7,64,44,19,81,.,.,.,.,.,.,35,9,71,43,6,72,34,8,70,34,7,72,34,9,71,.,.,.,27,7,63,37,12,70,27,7,65,21,5,52,54,25,83,"VALERE PUBLIC SCHOOLS",40,12,76,30,5,65,21,5,63
"'227825",24,6,57,21,7,50,-1,-1,-1,.,.,.,28,8,60,22,3,53,27,7,58,28,8,60,28,8,60,-1,-1,-1,23,5,56,27,8,59,23,5,56,14,4,32,45,17,74,"AUSTIN ACHIEVE PUBLIC SCHOOLS",30,8,62,24,8,56,12,0,68
"'227826",13,1,51,73,40,80,0,0,33,.,.,.,42,17,71,18,11,50,26,10,57,43,18,74,34,13,65,.,.,.,13,1,51,40,17,66,16,2,50,33,15,55,59,25,88,"MONTESSORI FOR ALL",44,19,72,32,11,65,0,0,17
"'227827",-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,"THE EXCEL CENTER (FOR ADULTS)",.,.,.,-1,-1,-1,.,.,.
"'227829",33,13,66,57,30,82,79,49,95,-1,-1,-1,60,28,84,37,12,76,40,14,69,53,23,79,42,16,71,.,.,.,27,11,62,58,23,83,27,6,62,29,8,59,71,34,92,"VALOR PUBLIC SCHOOLS",67,30,87,57,27,83,40,20,66
"'227901",27,9,57,72,42,89,75,52,88,50,18,73,51,25,74,28,8,57,29,9,58,52,25,75,35,12,63,52,24,78,25,7,55,51,25,73,26,7,57,28,9,51,77,44,92,"AUSTIN ISD",54,26,76,42,19,67,52,26,76
"'227904",35,11,66,59,27,84,73,40,90,59,16,86,50,21,76,37,11,68,35,10,66,51,21,78,41,14,71,48,16,82,31,9,64,48,20,75,31,8,65,20,5,43,68,34,89,"PFLUGERVILLE ISD",54,23,80,40,16,70,50,20,80
"'227907",25,6,58,44,14,74,54,24,79,33,19,70,29,8,61,26,7,57,25,6,57,31,8,63,26,6,59,26,3,57,23,6,56,27,7,58,22,5,56,17,5,36,41,18,70,"MANOR ISD",30,8,62,25,7,57,26,9,54
"'227909",70,40,89,89,57,98,93,72,98,79,29,79,85,53,97,57,21,87,64,28,86,86,52,97,79,44,94,80,30,100,61,33,85,85,53,96,59,20,86,54,18,80,85,50,97,"EANES ISD",86,53,97,84,51,96,82,44,97
"'227910",26,7,55,51,20,76,44,19,74,46,15,69,29,8,58,29,7,56,28,7,57,31,9,62,28,8,58,42,0,75,24,6,54,28,8,56,25,6,55,15,3,35,42,16,68,"DEL VALLE ISD",30,9,60,26,8,55,26,8,56
"'227912",24,4,54,62,23,80,90,30,100,-1,-1,-1,56,21,82,47,0,82,36,10,68,55,22,82,46,16,75,27,0,53,21,4,50,57,21,82,31,9,62,29,10,52,61,24,86,"LAGO VISTA ISD",55,21,81,59,22,85,61,29,91
"'227913",39,16,65,81,43,95,88,62,97,86,67,100,72,37,90,67,33,86,43,16,71,71,36,90,55,24,80,54,25,84,34,12,62,73,37,90,41,12,73,32,10,62,75,37,93,"LAKE TRAVIS ISD",73,37,90,71,36,90,72,38,93
"'228901",35,0,73,39,6,73,100,67,100,-1,-1,-1,51,18,79,21,4,47,46,11,74,55,17,85,49,10,76,.,.,.,-1,-1,-1,48,19,75,31,7,71,27,7,54,54,21,83,"GROVETON ISD",53,19,81,48,14,76,50,15,80
"'228903",22,3,59,35,7,62,13,0,75,.,.,.,34,9,65,23,4,57,33,8,64,39,10,70,35,7,66,.,.,.,16,1,55,30,7,60,18,3,52,13,3,34,38,11,67,"TRINITY ISD",35,9,67,32,8,60,22,6,41
"'228904",.,.,.,.,.,.,.,.,.,.,.,.,49,12,82,.,.,.,55,13,83,60,13,88,50,17,67,.,.,.,.,.,.,40,12,76,12,0,40,15,0,40,49,12,83,"CENTERVILLE ISD",59,17,87,41,8,77,25,0,88
"'228905",.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,46,15,74,7,0,71,41,11,69,58,19,78,42,11,63,.,.,.,.,.,.,34,11,71,18,5,49,15,6,50,47,15,75,"APPLE SPRINGS ISD",55,17,79,29,10,67,64,18,82
"'229901",.,.,.,21,7,71,.,.,.,.,.,.,46,14,77,14,0,43,44,14,75,48,17,75,64,15,85,.,.,.,.,.,.,44,11,79,20,7,49,16,3,43,46,14,77,"COLMESNEIL ISD",49,15,77,40,12,76,42,21,74
"'229903",27,8,64,33,7,67,82,59,100,.,.,.,37,11,68,25,3,58,32,8,64,40,10,72,30,6,64,35,12,76,27,8,64,34,11,65,13,2,48,14,5,37,43,14,73,"WOODVILLE ISD",37,11,68,36,9,69,31,4,70
"'229904",53,3,91,46,18,65,-1,-1,-1,-1,-1,-1,51,16,80,33,17,92,46,12,76,50,17,80,45,9,83,46,23,54,56,0,88,51,16,80,27,4,65,17,4,40,51,17,81,"WARREN ISD",52,17,80,46,15,80,53,15,92
"'229905",25,25,50,-1,-1,-1,-1,-1,-1,.,.,.,46,13,81,-1,-1,-1,40,11,80,54,14,82,57,33,79,-1,-1,-1,25,25,50,38,13,81,24,5,69,15,3,50,45,11,82,"SPURGER ISD",48,14,81,42,12,82,36,9,82
"'229906",.,.,.,67,25,83,.,.,.,.,.,.,44,13,74,-1,-1,-1,35,8,63,55,18,80,36,9,100,.,.,.,.,.,.,35,9,70,25,1,56,26,6,41,43,13,73,"CHESTER ISD",46,15,76,41,11,72,31,15,69
"'230901",19,6,53,33,16,76,-1,-1,-1,.,.,.,44,15,77,29,3,74,37,11,72,49,16,83,35,12,65,-1,-1,-1,19,7,50,39,14,71,22,6,57,22,10,46,49,17,80,"BIG SANDY ISD",49,18,79,33,9,72,54,8,85
"'230902",44,15,77,56,22,82,74,37,95,.,.,.,56,23,82,43,11,78,50,20,79,57,24,83,50,20,79,68,21,91,40,12,75,55,22,81,37,10,71,31,12,57,60,27,84,"GILMER ISD",56,23,82,56,23,82,57,23,85
"'230903",30,5,54,39,10,70,-1,-1,-1,.,.,.,45,14,75,31,5,69,37,12,70,46,14,74,44,11,72,-1,-1,-1,30,6,54,44,14,76,27,4,62,20,6,41,46,16,77,"ORE CITY ISD",45,14,76,45,16,71,62,18,95
"'230904",24,12,47,-1,-1,-1,80,60,100,.,.,.,39,12,73,40,0,72,35,11,70,43,15,80,29,6,66,-1,-1,-1,24,12,47,35,9,67,18,2,57,14,2,43,41,14,75,"UNION HILL ISD",43,14,77,33,9,68,22,0,78
"'230905",29,8,63,58,33,88,67,50,67,.,.,.,60,24,86,-1,-1,-1,50,18,81,63,26,88,51,17,79,-1,-1,-1,16,2,52,57,23,85,26,4,65,32,9,60,63,26,89,"HARMONY ISD",60,25,86,61,24,88,48,14,79
"'230906",39,19,78,62,29,88,40,0,60,.,.,.,61,26,86,31,8,68,49,18,80,60,26,85,60,26,83,71,29,100,34,21,76,62,27,87,30,5,70,34,13,62,65,28,88,"NEW DIANA ISD",64,28,88,53,20,81,50,17,94
"'230908",46,9,83,52,24,96,.,.,.,.,.,.,63,25,87,73,9,91,56,18,83,68,26,90,54,16,85,43,0,71,46,9,83,58,24,85,41,9,76,21,4,50,64,26,88,"UNION GROVE ISD",65,26,89,57,20,83,50,0,100
