DISTRICT,DD000A001221R,DD000A001321R,DD000A001S21R,DD200A001221R,DD200A001321R,DD200A001S21R,DD300A001221R,DD300A001321R,DD300A001S21R,DD400A001221R,DD400A001321R,DD400A001S21R,DDA00A001221R,DDA00A001321R,DDA00A001S21R,DDB00A001221R,DDB00A001321R,DDB00A001S21R,DDE00A001221R,DDE00A001321R,DDE00A001S21R,DDF00A001221R,DDF00A001321R,DDF00A001S21R,DDH00A001221R,DDH00A001321R,DDH00A001S21R,DDI00A001221R,DDI00A001321R,DDI00A001S21R,DDL00A001221R,DDL00A001321R,DDL00A001S21R,DDM00A001221R,DDM00A001321R,DDM00A001S21R,DDR00A001221R,DDR00A001321R,DDR00A001S21R,DDS00A001221R,DDS00A001321R,DDS00A001S21R,DDW00A001221R,DDW00A001321R,DDW00A001S21R,DISTNAME,DNC00A001221R,DNC00A001321R,DNC00A001S21R,DNM00A001221R,DNM00A001321R,DNM00A001S21R,DNS00A001221R,DNS00A001321R,DNS00A001S21R
"'220810",52,28,76,78,51,93,88,66,99,.,.,.,79,49,95,65,27,87,50,27,82,79,48,95,74,41,93,78,22,100,42,17,71,80,49,96,56,15,85,34,9,57,79,47,95,"WESTLAKE ACADEMY CHARTER SCHOOL",81,48,96,77,49,93,69,29,86
"'220811",16,3,48,67,33,89,-1,-1,-1,.,.,.,18,6,53,12,5,43,19,5,51,21,7,51,13,1,51,.,.,.,16,3,48,15,4,54,13,3,41,0,0,19,47,13,87,"EAST FORT WORTH MONTESSORI ACADEMY",18,4,53,18,9,51,-1,-1,-1
"'220814",36,7,71,36,21,64,58,25,83,.,.,.,42,18,71,31,9,63,32,16,66,38,15,69,34,14,69,.,.,.,28,5,68,52,24,78,28,5,68,31,17,43,63,32,84,"TEXAS SCHOOL OF THE ARTS",49,20,75,35,16,68,-1,-1,-1
"'220815",34,11,67,20,5,63,74,33,93,-1,-1,-1,27,11,55,20,9,48,19,6,46,29,13,58,30,9,59,67,33,89,30,10,63,24,9,52,21,7,52,8,3,19,51,28,79,"CHAPEL HILL ACADEMY",28,13,60,24,9,50,45,23,73
"'220817",26,8,57,46,15,78,47,21,79,29,14,71,34,12,65,30,10,62,29,10,61,35,12,67,31,10,62,11,0,89,23,7,54,34,13,64,22,6,53,9,2,26,45,18,74,"NEWMAN INTERNATIONAL ACADEMY OF AR",37,15,69,32,10,62,22,8,38
"'220819",19,6,49,39,11,67,38,15,77,.,.,.,34,13,65,21,6,50,27,9,56,36,13,67,25,7,57,-1,-1,-1,19,6,49,32,13,62,21,6,51,17,4,36,43,19,73,"HIGH POINT ACADEMY",43,17,73,27,10,58,29,10,50
"'220901",23,9,50,36,15,66,59,31,81,34,17,57,32,13,58,24,8,49,25,9,51,33,13,60,26,9,52,33,14,55,19,6,45,31,12,55,18,5,45,16,5,30,50,24,75,"ARLINGTON ISD",34,14,60,25,9,50,28,13,52
"'220902",33,12,62,46,22,73,59,32,81,34,13,55,44,20,71,31,12,59,35,13,64,46,20,73,36,14,65,57,28,79,26,9,57,43,20,69,27,9,57,25,10,43,55,27,80,"BIRDVILLE ISD",47,22,74,36,15,63,43,20,72
"'220904",29,11,59,25,10,55,73,41,95,0,0,57,29,10,57,22,6,48,28,9,56,32,11,61,33,12,62,82,36,100,18,6,47,27,9,54,21,6,49,16,5,27,31,13,59,"EVERMAN ISD",33,11,62,22,7,48,20,9,37
"'220905",19,6,45,33,14,59,42,20,67,43,11,73,25,9,50,15,4,38,20,6,46,26,9,52,23,7,49,27,11,50,16,5,41,24,8,48,15,4,40,19,6,29,52,27,75,"FORT WORTH ISD",25,9,51,22,7,45,20,7,45
"'220906",26,10,52,67,36,86,78,49,93,29,11,51,59,31,81,37,14,63,33,13,60,61,32,83,40,17,66,46,19,84,16,6,41,58,30,80,25,8,54,24,8,43,67,35,88,"GRAPEVINE-COLLEYVILLE ISD",60,31,82,55,28,78,54,27,82
"'220907",37,15,66,55,27,80,68,39,88,32,14,66,56,27,80,38,15,64,36,13,64,57,27,82,45,18,72,46,23,77,28,10,58,55,26,78,29,8,60,24,8,45,62,31,85,"KELLER ISD",59,29,83,46,20,73,56,28,82
"'220908",38,17,68,55,26,79,68,39,88,42,15,68,52,25,78,44,18,72,39,15,69,55,26,81,45,19,74,41,14,75,24,10,55,49,23,75,27,9,57,21,7,41,63,33,85,"MANSFIELD ISD",56,27,81,42,18,70,48,22,78
"'220910",16,4,41,20,7,42,38,14,60,-1,-1,-1,20,6,44,16,4,33,19,6,42,21,6,46,20,6,45,21,0,45,13,4,37,20,6,42,13,3,36,11,3,21,29,12,53,"LAKE WORTH ISD",23,7,49,17,6,37,13,6,30
"'220912",34,13,61,35,14,62,59,32,83,32,16,68,30,10,56,22,6,47,25,8,51,32,11,59,32,11,61,41,14,60,31,12,60,28,10,53,19,6,44,19,5,31,42,17,69,"CROWLEY ISD",33,13,60,24,7,50,23,9,42
"'220914",22,7,53,41,17,69,54,27,82,56,20,72,37,14,65,28,7,57,26,8,55,40,14,69,34,13,63,15,0,23,17,5,49,35,13,62,15,4,44,22,5,38,44,18,71,"KENNEDALE ISD",43,17,71,26,8,54,29,7,59
"'220915",25,8,58,40,13,69,63,28,86,25,6,81,42,17,72,28,12,54,32,10,63,42,16,73,33,12,66,41,18,74,19,6,52,42,17,71,20,5,52,18,4,38,45,19,74,"AZLE ISD",44,18,74,36,14,66,43,20,70
"'220916",38,17,68,56,28,82,72,44,90,37,12,65,52,25,77,39,16,68,42,18,70,52,26,78,45,20,73,66,39,81,25,9,58,51,25,76,31,11,62,24,8,45,62,33,85,"HURST-EULESS-BEDFORD ISD",56,28,80,41,19,69,53,29,79
"'220917",25,8,54,25,9,43,43,17,57,0,0,60,28,9,55,21,4,43,26,8,54,29,9,59,27,8,55,25,0,83,16,4,44,26,8,52,16,4,44,12,3,25,35,15,62,"CASTLEBERRY ISD",30,10,58,21,5,49,41,17,77
"'220918",32,12,60,48,20,75,55,27,78,43,14,65,43,18,69,31,10,59,33,12,60,44,18,72,38,14,65,50,23,78,27,9,56,41,17,67,22,6,50,20,6,37,51,23,76,"EAGLE MT-SAGINAW ISD",46,20,72,37,14,65,37,13,65
"'220919",56,30,84,89,64,97,93,74,99,100,100,100,84,57,96,69,42,87,51,23,78,85,58,97,76,48,93,80,52,96,53,26,83,83,57,95,50,22,78,45,22,71,82,53,96,"CARROLL ISD",85,58,96,82,56,95,84,56,96
"'220920",36,13,66,41,20,72,57,33,84,27,9,73,42,17,70,24,9,52,34,12,64,43,18,72,38,14,67,45,11,70,27,10,59,41,17,68,22,7,54,20,7,37,49,22,77,"WHITE SETTLEMENT ISD",44,19,73,35,14,64,45,19,68
"'221801",26,9,59,53,27,79,66,37,91,40,20,56,46,20,74,28,10,58,31,13,62,46,20,74,34,13,65,31,12,60,21,7,54,45,21,74,24,8,55,22,8,43,56,27,83,"TEXAS COLLEGE PREPARATORY ACADEMIE",48,23,76,43,19,72,35,15,68
"'221901",25,8,48,37,15,64,62,32,85,57,19,83,35,14,61,22,8,47,26,9,53,35,14,62,28,9,55,21,7,39,16,5,38,35,14,60,20,6,46,21,7,36,47,21,73,"ABILENE ISD",35,14,62,32,13,59,26,13,56
"'221904",29,12,66,45,28,73,.,.,.,.,.,.,42,16,71,-1,-1,-1,36,13,67,42,16,72,37,14,69,43,29,57,19,0,63,41,17,70,24,7,57,33,12,50,44,17,72,"MERKEL ISD",42,17,70,40,15,73,9,6,61
"'221905",-1,-1,-1,.,.,.,.,.,.,.,.,.,31,11,64,50,0,75,29,11,66,24,6,67,35,16,68,.,.,.,-1,-1,-1,35,15,63,17,4,56,22,12,34,29,11,63,"TRENT ISD",33,13,63,29,10,65,50,33,50
"'221911",-1,-1,-1,70,43,91,-1,-1,-1,.,.,.,62,29,88,18,0,47,44,17,76,64,32,91,52,21,83,-1,-1,-1,-1,-1,-1,60,27,86,35,9,69,26,9,57,64,31,89,"JIM NED CISD",65,32,89,56,24,86,52,22,92
"'221912",44,23,77,62,33,86,70,42,90,69,38,88,65,33,88,56,25,81,48,21,79,66,33,90,53,23,83,47,5,74,39,17,75,64,34,87,31,9,67,28,9,52,69,37,91,"WYLIE ISD",67,35,90,59,29,85,65,30,86
"'222901",33,0,67,33,33,83,43,29,100,.,.,.,57,28,86,.,.,.,45,17,78,57,32,84,57,30,83,.,.,.,33,0,67,57,23,87,35,10,72,37,11,66,61,22,89,"TERRELL COUNTY ISD",59,29,88,50,24,78,29,14,86
"'223901",12,4,36,53,28,68,81,31,100,.,.,.,27,10,52,42,12,63,23,8,48,29,10,55,24,8,49,-1,-1,-1,7,3,30,25,9,50,12,3,35,19,7,29,35,15,63,"BROWNFIELD ISD",25,9,50,34,11,58,38,22,53
"'223902",25,13,72,38,13,63,.,.,.,.,.,.,28,7,66,.,.,.,21,5,62,29,5,63,22,5,61,-1,-1,-1,25,13,72,28,9,70,16,3,55,4,0,25,49,15,83,"MEADOW ISD",28,7,66,29,7,65,50,33,83
"'223904",39,16,69,.,.,.,.,.,.,.,.,.,52,23,82,-1,-1,-1,43,17,75,52,23,85,44,17,76,.,.,.,30,12,64,52,24,77,28,8,63,30,8,48,60,30,86,"WELLMAN-UNION CISD",53,26,82,48,17,80,-1,-1,-1
"'224901",.,.,.,.,.,.,.,.,.,.,.,.,30,10,55,-1,-1,-1,22,3,40,33,12,55,22,0,63,.,.,.,.,.,.,29,8,54,33,9,53,0,0,0,33,12,54,"THROCKMORTON COLLEGIATE ISD",26,8,49,38,12,66,.,.,.
"'224902",.,.,.,43,14,71,.,.,.,.,.,.,46,14,71,.,.,.,37,8,60,45,10,71,51,11,66,.,.,.,.,.,.,48,18,71,20,0,51,24,0,33,46,15,72,"WOODSON ISD",41,11,68,56,19,76,63,38,63
"'225902",43,16,73,43,14,73,72,37,96,-1,-1,-1,46,19,75,32,12,61,42,16,72,47,19,77,44,17,74,27,18,91,41,15,72,45,19,72,40,14,70,23,7,42,62,31,86,"MOUNT PLEASANT ISD",47,19,75,44,18,72,42,23,77
"'225906",31,10,71,55,25,89,47,20,93,.,.,.,49,19,81,44,19,64,39,13,74,52,21,84,39,13,77,63,13,100,27,8,68,47,18,78,26,8,66,27,9,55,56,23,84,"CHAPEL HILL ISD",52,21,83,43,16,78,44,20,91
"'225907",31,11,59,36,14,71,92,69,100,.,.,.,38,13,69,29,7,36,33,11,63,41,15,71,34,12,62,.,.,.,26,7,55,35,11,67,24,6,57,8,0,26,42,14,78,"HARTS BLUFF ISD",39,14,70,33,12,63,31,19,59
"'226801",21,3,49,44,16,75,73,35,90,88,50,100,31,10,62,20,5,52,24,7,56,31,10,63,27,7,60,25,13,38,17,2,45,30,10,61,16,3,48,20,6,36,39,16,69,"TEXAS LEADERSHIP PUBLIC SCHOOLS",33,10,64,28,10,59,27,11,67
"'226901",.,.,.,45,35,95,-1,-1,-1,.,.,.,55,23,84,.,.,.,41,16,77,56,23,89,47,17,77,75,38,88,.,.,.,54,23,81,31,9,64,24,7,51,58,24,86,"CHRISTOVAL ISD",55,22,84,56,25,85,69,44,100
"'226903",17,6,41,39,16,65,61,35,81,32,8,52,32,12,57,23,10,48,22,7,47,33,12,60,24,8,50,25,2,51,10,3,30,31,12,55,11,2,34,18,5,30,46,20,71,"SAN ANGELO ISD",32,12,57,31,13,57,24,8,49
"'226905",64,27,100,60,28,74,.,.,.,.,.,.,44,18,77,21,14,43,35,16,68,49,19,78,35,14,72,.,.,.,64,27,100,40,17,76,27,8,62,13,8,31,48,19,81,"WATER VALLEY ISD",45,20,80,41,13,70,53,18,76
"'226906",54,13,88,70,37,87,-1,-1,-1,.,.,.,72,38,94,-1,-1,-1,43,17,80,71,39,95,54,21,86,-1,-1,-1,55,27,73,73,37,93,44,12,82,36,16,69,77,42,96,"WALL ISD",75,40,96,62,30,88,77,43,97
"'226907",9,5,36,41,10,52,.,.,.,.,.,.,30,9,58,-1,-1,-1,26,8,54,33,8,64,26,7,55,-1,-1,-1,2,0,27,28,9,54,14,3,39,13,4,24,33,10,60,"GRAPE CREEK ISD",32,10,59,27,7,56,29,14,64
"'226908",20,6,51,80,50,90,.,.,.,.,.,.,50,17,77,60,0,80,44,17,68,56,17,84,49,15,75,.,.,.,19,3,47,44,17,70,25,9,61,33,13,57,49,17,77,"VERIBEST ISD",56,21,84,36,10,63,40,0,80
"'227506",-1,-1,-1,-1,-1,-1,92,33,100,.,.,.,92,48,98,80,40,100,-1,-1,-1,92,43,99,95,45,100,-1,-1,-1,-1,-1,-1,92,52,97,100,42,100,.,.,.,91,48,97,"UNIVERSITY OF TEXAS AT AUSTIN H S",-1,-1,-1,92,48,98,-1,-1,-1
"'227803",17,6,43,41,9,68,65,45,90,.,.,.,22,8,49,17,8,44,18,6,44,23,8,53,19,6,45,-1,-1,-1,16,6,42,22,8,47,17,5,43,9,3,24,46,21,78,"WAYSIDE SCHOOLS",25,9,54,18,7,41,17,0,50
"'227804",25,9,62,46,17,83,65,30,93,-1,-1,-1,44,20,73,28,10,61,29,10,62,48,22,75,25,6,57,80,40,100,19,8,57,41,18,70,19,7,53,19,8,34,60,32,82,"NYOS CHARTER SCHOOL",46,21,74,41,17,68,47,14,75
"'227805",-1,-1,-1,36,0,55,.,.,.,0,0,0,17,5,41,18,5,42,17,5,40,20,6,46,3,0,22,.,.,.,-1,-1,-1,15,3,36,7,1,26,2,0,23,.,.,.,"TEXAS EMPOWERMENT ACADEMY",19,7,43,15,2,39,0,0,13
"'227806",57,29,79,.,.,.,.,.,.,.,.,.,51,25,78,8,0,25,28,4,48,53,30,79,64,39,85,-1,-1,-1,17,0,50,45,5,75,19,3,47,0,0,31,51,18,84,"UNIVERSITY OF TEXAS UNIVERSITY CHA",40,30,65,54,24,81,.,.,.
"'227814",54,17,94,83,70,96,76,43,99,.,.,.,68,35,93,51,18,84,62,30,85,72,36,94,58,24,86,-1,-1,-1,43,9,94,64,34,92,45,11,95,-1,-1,-1,72,37,95,"CHAPARRAL STAR ACADEMY",74,44,95,64,28,91,56,33,89
"'227816",23,8,48,36,18,63,60,36,84,-1,-1,-1,32,14,57,35,16,61,24,8,49,31,14,56,21,6,46,-1,-1,-1,19,6,45,33,15,58,22,8,48,12,4,24,46,23,73,"HARMONY SCIENCE ACADEMY (AUSTIN)",36,16,61,27,13,52,18,4,41
"'227817",14,2,45,-1,-1,-1,.,.,.,.,.,.,26,6,55,20,3,40,24,5,53,28,5,54,24,5,55,-1,-1,-1,5,0,35,25,7,56,12,1,41,3,0,23,85,23,100,"CEDARS INTERNATIONAL ACADEMY",25,5,54,31,10,61,25,25,38
"'227819",23,9,45,47,33,87,100,67,100,.,.,.,43,23,68,15,8,40,14,4,45,48,27,69,32,9,61,.,.,.,23,9,45,38,19,66,19,9,41,4,0,24,80,56,91,"UNIVERSITY OF TEXAS ELEMENTARY CHA",43,23,67,44,22,69,-1,-1,-1
"'227820",24,8,53,28,7,56,55,32,80,22,15,52,28,10,55,26,10,52,27,9,54,30,10,58,28,9,56,37,14,61,19,5,47,26,9,52,21,6,49,15,5,28,29,10,57,"KIPP TEXAS PUBLIC SCHOOLS",27,8,55,28,10,55,16,4,39
"'227821",0,0,0,30,9,48,.,.,.,.,.,.,30,13,58,0,0,0,27,9,52,27,13,52,21,7,49,-1,-1,-1,-1,-1,-1,33,12,64,14,2,30,23,10,36,34,15,63,"AUSTIN DISCOVERY SCHOOL",32,14,62,27,11,52,.,.,.
"'227824",15,3,40,0,0,13,.,.,.,.,.,.,21,6,47,11,4,33,19,6,46,18,5,45,21,6,48,.,.,.,13,3,39,24,7,49,11,2,35,7,2,29,41,18,71,"PROMESA PUBLIC SCHOOLS",20,4,49,21,7,47,7,0,29
"'227825",15,3,37,33,0,67,-1,-1,-1,.,.,.,20,5,43,17,8,43,19,4,42,20,5,44,20,5,43,.,.,.,15,3,37,21,5,43,16,3,38,12,3,27,63,21,82,"AUSTIN ACHIEVE PUBLIC SCHOOLS",40,7,66,15,5,38,10,0,10
"'227826",8,3,35,80,0,100,50,17,50,.,.,.,30,15,55,18,8,34,11,3,36,29,16,54,16,6,44,.,.,.,7,2,33,30,14,57,7,2,33,7,0,10,44,28,72,"MONTESSORI FOR ALL",37,18,63,15,10,39,67,50,100
"'227827",7,0,31,-1,-1,-1,-1,-1,-1,.,.,.,25,2,53,30,4,56,25,2,53,29,2,68,22,1,51,-1,-1,-1,7,0,31,22,2,43,24,2,53,-1,-1,-1,33,2,65,"THE EXCEL CENTER (FOR ADULTS)",.,.,.,25,2,53,.,.,.
"'227829",23,11,54,47,16,71,60,36,88,.,.,.,55,29,82,34,21,64,41,22,73,54,29,81,40,17,71,.,.,.,15,7,43,56,28,82,23,7,57,26,10,46,63,35,88,"VALOR PUBLIC SCHOOLS",66,39,84,55,28,82,17,4,54
"'227901",20,7,43,63,35,82,70,46,85,57,20,70,42,20,63,22,7,42,21,7,44,42,20,65,26,10,50,36,16,53,16,5,38,41,20,62,18,5,41,21,7,35,66,36,87,"AUSTIN ISD",44,21,66,33,15,53,39,19,64
"'227904",26,9,54,46,21,72,62,31,83,36,2,73,41,17,66,29,10,55,27,10,54,41,18,68,32,12,60,43,12,75,20,7,47,40,17,64,20,6,48,16,4,31,58,29,81,"PFLUGERVILLE ISD",44,19,70,33,13,58,42,19,70
"'227907",16,5,40,34,14,57,46,22,65,60,40,80,25,8,50,25,8,49,22,6,47,26,8,53,22,6,48,13,0,38,16,5,40,24,8,47,18,5,42,20,6,28,39,15,61,"MANOR ISD",26,8,52,22,7,45,20,5,45
"'227909",61,35,81,76,46,93,88,67,97,67,33,67,74,44,92,52,26,85,55,25,78,74,45,93,68,35,88,78,44,89,48,29,71,74,44,92,42,16,73,37,13,66,73,42,93,"EANES ISD",75,45,93,70,40,91,66,31,98
"'227910",21,7,45,42,17,67,43,20,68,-1,-1,-1,24,8,49,22,7,44,23,7,47,26,8,52,24,7,48,0,0,27,19,6,43,23,8,46,17,5,41,12,3,24,37,16,65,"DEL VALLE ISD",26,8,52,21,7,43,19,6,40
"'227912",15,3,46,44,13,75,40,40,60,-1,-1,-1,46,19,76,18,0,36,26,9,59,47,20,77,31,12,62,29,0,71,9,1,36,44,18,75,23,6,53,19,8,40,52,22,81,"LAGO VISTA ISD",48,19,79,42,19,69,43,17,75
"'227913",32,13,57,71,38,91,81,53,95,100,67,100,61,32,85,49,26,73,35,14,62,62,32,86,45,20,72,63,33,90,23,8,48,61,32,84,28,9,58,26,10,50,64,33,88,"LAKE TRAVIS ISD",63,33,86,57,29,83,59,33,88
"'228901",30,12,58,24,9,53,86,64,100,.,.,.,49,21,74,19,8,45,40,14,68,48,19,74,44,14,71,.,.,.,-1,-1,-1,49,22,73,24,9,51,31,14,50,52,23,77,"GROVETON ISD",52,24,75,40,14,70,58,37,95
"'228903",18,4,37,24,5,57,13,13,63,.,.,.,29,10,55,18,7,47,26,9,52,29,10,56,33,10,55,.,.,.,14,3,31,29,11,55,13,3,36,9,5,17,31,12,57,"TRINITY ISD",29,10,55,30,11,55,18,3,45
"'228904",.,.,.,.,.,.,.,.,.,.,.,.,53,26,81,.,.,.,48,24,78,60,32,81,-1,-1,-1,.,.,.,.,.,.,48,21,81,12,2,44,25,4,54,54,26,82,"CENTERVILLE ISD",64,33,88,39,17,72,-1,-1,-1
"'228905",.,.,.,.,.,.,-1,-1,-1,.,.,.,31,8,58,31,6,56,26,6,48,34,10,61,37,11,70,-1,-1,-1,.,.,.,28,7,54,8,0,25,6,0,18,31,8,55,"APPLE SPRINGS ISD",30,8,59,33,9,54,67,56,78
"'229901",.,.,.,33,7,60,.,.,.,-1,-1,-1,42,17,71,21,4,71,38,17,67,41,17,71,46,26,80,-1,-1,-1,.,.,.,43,18,71,14,2,45,17,6,34,43,17,70,"COLMESNEIL ISD",44,18,73,38,16,66,71,43,100
"'229903",25,7,55,24,4,50,89,78,100,.,.,.,35,13,65,19,5,52,28,9,58,37,13,68,23,6,55,45,15,76,22,7,54,32,12,61,15,4,44,19,8,38,44,17,73,"WOODVILLE ISD",34,12,64,37,14,68,43,10,73
"'229904",43,13,74,39,11,63,92,31,92,.,.,.,41,16,71,0,0,33,36,12,66,43,19,73,36,16,65,63,13,81,43,13,74,39,15,69,30,9,63,16,9,30,41,17,72,"WARREN ISD",43,17,72,36,15,68,39,11,82
"'229905",33,0,47,-1,-1,-1,22,0,78,.,.,.,32,10,63,-1,-1,-1,29,10,57,38,10,68,41,22,53,-1,-1,-1,33,0,47,25,9,58,15,1,43,11,7,26,31,9,64,"SPURGER ISD",31,8,64,34,13,60,29,0,65
"'229906",.,.,.,81,62,95,.,.,.,.,.,.,40,16,69,33,17,67,31,9,61,48,24,77,33,11,89,.,.,.,.,.,.,33,9,61,22,6,49,29,9,40,38,13,66,"CHESTER ISD",38,16,68,43,16,71,36,9,73
"'230901",29,7,58,28,14,61,.,.,.,.,.,.,42,17,71,20,3,53,34,13,65,47,18,77,34,13,64,60,0,100,21,0,52,37,16,65,19,7,53,16,6,35,47,20,75,"BIG SANDY ISD",43,18,73,39,17,66,17,0,33
"'230902",37,14,63,43,20,68,60,40,87,-1,-1,-1,44,19,69,30,10,55,41,18,66,47,21,71,42,17,68,48,22,70,29,10,56,41,19,67,29,10,56,28,11,42,46,22,72,"GILMER ISD",46,21,71,37,16,65,32,13,64
"'230903",16,7,46,30,14,57,40,10,80,-1,-1,-1,35,15,65,46,18,74,32,13,62,37,14,67,32,15,63,71,0,86,14,5,44,33,16,64,17,4,48,17,8,30,35,15,66,"ORE CITY ISD",37,17,68,29,9,58,30,13,72
"'230904",11,0,44,47,13,67,82,45,91,.,.,.,33,11,65,14,4,43,26,6,58,38,10,73,16,5,51,78,33,89,11,0,44,29,11,58,12,2,48,9,2,23,34,10,68,"UNION HILL ISD",31,10,66,37,12,63,.,.,.
"'230905",30,10,67,47,11,63,-1,-1,-1,.,.,.,51,23,79,17,0,100,43,16,73,56,23,85,45,17,75,-1,-1,-1,5,0,41,47,23,75,23,6,58,16,2,32,53,25,80,"HARMONY ISD",53,24,79,46,21,79,26,9,57
"'230906",26,12,66,58,33,86,-1,-1,-1,-1,-1,-1,54,25,80,26,8,56,40,15,69,57,27,83,50,21,75,40,13,80,7,0,41,52,23,78,26,6,60,29,11,45,58,26,83,"NEW DIANA ISD",57,26,82,48,20,76,52,29,86
"'230908",47,17,77,31,5,74,-1,-1,-1,.,.,.,55,25,83,18,18,35,44,17,77,55,23,84,46,17,85,33,17,67,47,17,77,55,26,82,44,17,74,29,9,46,57,26,84,"UNION GROVE ISD",57,26,85,49,23,78,50,17,100
"'231901",28,4,56,55,18,82,.,.,.,.,.,.,26,9,55,43,36,86,22,7,51,24,8,54,22,7,52,-1,-1,-1,26,4,54,29,10,57,12,1,44,18,6,32,45,17,68,"MCCAMEY ISD",25,8,54,28,11,60,0,0,43
"'231902",35,11,70,44,22,67,-1,-1,-1,.,.,.,46,15,77,.,.,.,39,12,68,47,12,82,41,10,72,-1,-1,-1,35,11,70,44,18,73,34,7,67,9,0,28,52,20,82,"RANKIN ISD",45,13,77,47,20,74,40,13,60
"'232901",44,19,63,.,.,.,100,86,100,.,.,.,57,29,86,.,.,.,42,20,76,61,30,90,50,22,82,.,.,.,44,19,63,53,27,82,34,14,67,14,6,38,65,34,91,"KNIPPA ISD",57,28,87,57,31,83,43,22,87
"'232902",7,2,27,-1,-1,-1,.,.,.,.,.,.,29,9,60,.,.,.,20,5,48,35,10,63,26,7,58,.,.,.,5,2,26,24,8,57,14,3,44,12,5,20,47,24,73,"SABINAL ISD",28,9,58,29,9,63,41,27,73
"'232903",19,7,42,40,27,53,79,37,100,-1,-1,-1,23,8,49,9,9,45,19,5,44,23,8,50,21,7,47,0,0,17,17,6,38,23,8,47,10,3,32,23,8,33,44,19,69,"UVALDE CISD",22,7,48,28,11,54,18,7,47
"'232904",48,20,64,-1,-1,-1,-1,-1,-1,.,.,.,41,14,70,.,.,.,32,9,66,43,14,70,37,12,60,.,.,.,30,20,50,39,13,69,29,11,51,30,10,38,43,14,74,"UTOPIA ISD",40,14,72,43,13,64,38,25,94
"'233901",16,5,41,48,28,64,57,39,73,-1,-1,-1,31,11,59,45,15,62,24,7,52,34,12,62,30,10,58,0,0,43,8,2,27,29,10,55,24,6,51,13,4,27,51,26,77,"SAN FELIPE-DEL RIO CISD",31,11,58,34,13,60,33,13,68
"'233903",18,0,59,-1,-1,-1,.,.,.,.,.,.,48,24,75,80,20,100,38,19,66,48,24,73,41,18,70,.,.,.,15,0,54,48,24,78,27,9,70,19,11,52,56,32,81,"COMSTOCK ISD",52,28,79,40,15,68,-1,-1,-1
"'234801",.,.,.,-1,-1,-1,.,.,.,.,.,.,33,4,57,.,.,.,30,0,48,34,5,61,20,0,40,.,.,.,.,.,.,31,0,46,28,4,52,6,0,25,38,4,58,"RANCH ACADEMY",0,0,40,37,4,59,-1,-1,-1
"'234902",20,6,58,61,34,81,84,70,92,.,.,.,54,25,81,35,7,59,43,16,73,56,26,84,43,17,75,31,6,50,20,6,58,53,25,79,29,8,65,10,4,35,56,26,83,"CANTON ISD",57,27,82,46,19,79,46,17,75
"'234903",25,6,64,42,19,76,.,.,.,.,.,.,45,15,78,49,17,78,36,10,71,47,16,79,43,11,73,-1,-1,-1,18,3,52,44,14,76,23,4,54,19,5,44,45,16,79,"EDGEWOOD ISD",47,16,80,38,13,72,54,29,82
"'234904",21,5,55,55,10,81,70,50,90,.,.,.,39,14,68,73,27,91,34,11,62,41,14,71,37,11,67,15,0,69,12,2,44,38,14,65,20,5,51,19,6,32,39,15,67,"GRAND SALINE ISD",39,14,68,40,14,67,43,11,62
"'234905",30,8,62,42,0,100,.,.,.,.,.,.,55,27,82,38,15,77,40,17,73,60,28,85,43,17,67,-1,-1,-1,27,8,58,51,27,79,30,10,64,22,16,41,60,32,87,"MARTINS MILL ISD",56,29,83,51,23,79,33,20,73
"'234906",25,7,56,45,23,68,21,0,57,-1,-1,-1,43,16,71,12,2,44,32,11,60,45,16,73,35,12,66,50,17,100,17,5,44,41,15,69,18,3,47,11,3,27,46,17,74,"VAN ISD",43,16,72,42,15,69,41,20,68
"'234907",24,9,55,45,19,78,20,20,60,-1,-1,-1,36,13,66,23,7,53,30,10,59,37,14,68,33,11,63,33,5,63,17,5,49,35,13,64,17,3,47,17,4,28,38,15,67,"WILLS POINT ISD",37,13,66,35,14,64,29,14,61
"'234909",11,0,42,42,14,75,17,0,50,.,.,.,34,11,63,25,13,50,30,8,60,31,8,62,19,3,54,.,.,.,10,0,40,38,14,65,21,4,52,14,2,37,36,12,64,"FRUITVALE ISD",37,12,66,28,8,57,55,15,90
"'235901",13,3,40,40,0,60,.,.,.,.,.,.,15,4,40,20,6,37,11,3,36,17,4,44,14,3,38,.,.,.,10,1,36,14,3,37,9,1,30,4,2,10,24,9,54,"BLOOMINGTON ISD",15,4,40,16,3,41,10,0,30
"'235902",18,5,48,36,16,60,62,39,80,100,57,100,30,12,56,20,7,43,22,7,47,32,12,59,24,8,51,33,19,47,13,3,42,29,12,54,15,3,40,13,4,25,48,23,74,"VICTORIA ISD",30,12,56,32,13,58,22,4,51
"'235904",60,40,100,67,58,75,.,.,.,.,.,.,66,41,94,67,33,83,62,30,97,65,41,93,66,34,98,.,.,.,60,40,100,69,40,96,41,18,94,37,11,89,67,42,96,"NURSERY ISD",71,46,94,60,32,95,.,.,.
"'236801",0,0,0,.,.,.,.,.,.,.,.,.,0,0,8,.,.,.,0,0,8,.,.,.,0,0,11,.,.,.,0,0,0,0,0,8,0,0,8,-1,-1,-1,0,0,0,"RAVEN SCHOOL",.,.,.,0,0,8,.,.,.
